"ID ","COMPONENT                                                    ","FIPS   ","REGION                     ","CODE   ","INDUSTRY                   ","    1998","    1999","    2000","    2001","    2002","    2003"
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","67     ","    Health care and social assistance                                      ",      1738,      1799,      1973,      2117,      2294,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","68     ","      Ambulatory health care services                                      ",       799,       847,       913,       989,      1090,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","69     ","      Hospitals and nursing and residential care facilities                ",       771,       779,       870,       933,       992,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","70     ","      Social assistance                                                    ",       167,       172,       190,       196,       212,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","71     ","    Arts, entertainment, and recreation                                    ",       209,       232,       255,       281,       296,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","72     ","      Performing arts, museums, and related activities                     ",       120,       135,       150,       169,       172,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","73     ","      Amusements, gambling, and recreation                                 ",        89,        97,       105,       112,       125,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","74     ","    Accommodation and food services                                        ",       592,       638,       691,       695,       715,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","75     ","      Accommodation                                                        ",       102,       114,       126,       125,       134,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","76     ","      Food services and drinking places                                    ",       489,       524,       565,       571,       582,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","77     ","    Other services, except government                                      ",       613,       636,       694,       725,       732,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","78     ","Government                                                                 ",      3178,      3355,      3558,      3682,      4025,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","79     ","    Federal civilian                                                       ",       448,       468,       485,       470,       473,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","80     ","    Federal military                                                       ",       309,       323,       334,       353,       389,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","10     ","Delaware                   ","81     ","    State and local                                                        ",      2422,      2564,      2739,      2859,      3163,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","01     "," All Industries                                                            ",     51364,     55609,     57936,     62718,     66440,     69707
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","02     ","   Private industries                                                      ",     32233,     35514,     37649,     40599,     42476,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","03     ","     Agriculture, forestry, fishing, and hunting                           ",         1,         3,         6,         1,         1,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","04     ","       Crop and animal production (Farms)                                  ",         0,         0,         0,         0,         0,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","05     ","       Forestry, fishing, and related activities                           ",         1,         3,         6,         1,         1,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","06     ","     Mining                                                                ",        19,        17,        19,        20,        19,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","07     ","       Oil and gas extraction                                              ",        13,        13,        13,        14,        16,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","08     ","       Mining, except oil and gas                                          ",         3,         3,         2,         3,"   (L)  ","  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","09     ","       Support activities for mining                                       ",         3,         2,         3,         3,         3,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","10     ","    Utilities                                                              ",       410,       422,       560,       554,       572,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","11     ","    Construction                                                           ",       507,       504,       574,       617,       694,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","12     ","    Manufacturing                                                          ",       339,       246,       215,       214,       191,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","13     ","      Durable goods                                                        ",       152,       118,        96,        90,        88,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","14     ","        Wood product manufacturing                                         ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","15     ","        Nonmetallic mineral product manufacturing                          ",         6,         6,         7,         6,         6,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","16     ","        Primary metal manufacturing                                        ",         3,         2,         2,         3,         2,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","17     ","        Fabricated metal product manufacturing                             ",        13,         7,         2,         2,         7,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","18     ","        Machinery manufacturing                                            ",         6,         5,         5,         7,         6,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","19     ","        Computer and electronic product manufacturing                      ",       100,        70,        58,        46,        41,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","20     ","        Electrical equipment and appliance manufacturing                   ",         4,         4,         3,         4,"   (L)  ","  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","21     ","        Motor vehicle, body, trailer, and parts manufacturing              ","   (L)  ",         0,"   (L)  ","   (L)  ","   (L)  ","  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","22     ","        Other transportation equipment manufacturing                       ",         6,        10,         4,         6,         8,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","23     ","        Furniture and related product manufacturing                        ",         3,         7,         6,         7,         7,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","24     ","        Miscellaneous manufacturing                                        ",        10,         8,         9,         9,         9,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","25     ","      Nondurable goods                                                     ",       187,       128,       119,       124,       104,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","26     ","        Food product manufacturing                                         ",        23,        23,        19,        20,        21,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","27     ","        Textile and textile product mills                                  ",         2,         2,         2,         2,         2,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","28     ","        Apparel manufacturing                                              ",         1,         1,         1,         1,         1,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","29     ","        Paper manufacturing                                                ",         6,         5,         1,         1,         1,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","30     ","        Printing and related support activities                            ",        72,        41,        39,        38,        36,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","31     ","        Petroleum and coal products manufacturing                          ",        10,         6,         9,        18,         8,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","32     ","        Chemical manufacturing                                             ",        72,        50,        47,        44,        35,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","33     ","        Plastics and rubber products manufacturing                         ",         1,         1,         1,         1,"   (L)  ","  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","34     ","    Wholesale trade                                                        ",       552,       608,       608,       593,       610,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","35     ","    Retail trade                                                           ",       866,       901,       901,       895,       977,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","36     ","    Transportation and warehousing, excluding Postal Service               ",       347,       419,       474,       438,       420,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","37     ","      Air transportation                                                   ",        36,        33,        34,        38,        24,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","38     ","      Rail transportation                                                  ",       157,       183,       189,       195,       178,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","39     ","      Water transportation                                                 ",        11,        11,        15,        14,        12,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","40     ","      Truck transportation                                                 ",        13,        13,        12,        14,        15,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","41     ","      Transit and ground passenger transportation                          ",        58,        73,       107,        76,        74,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","42     ","      Pipeline transportation                                              ",         7,         8,        21,         3,         7,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","43     ","      Other transportation and support activities                          ",        58,        86,        75,        77,        86,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","44     ","      Warehousing and storage                                              ",         7,        11,        21,        22,        23,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","45     ","    Information                                                            ",      3071,      3960,      3611,      4026,      4406,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","46     ","      Publishing including software                                        ",      1074,      1250,      1141,      1348,      1480,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","47     ","      Motion picture and sound recording industries                        ",        89,       115,       162,       169,       161,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","48     ","      Broadcasting and telecommunications                                  ",      1575,      2167,      1934,      2052,      2198,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","49     ","      Information and data processing services                             ",       332,       428,       375,       456,       566,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","50     ","    Finance and insurance                                                  ",      2320,      2591,      2659,      3046,      3073,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","51     ","      Federal Reserve banks, credit intermediation and related services    ",      1267,      1529,      1584,      1724,      1719,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","52     ","      Securities, commodity contracts, investments                         ",       574,       614,       644,       606,       604,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","53     ","      Insurance carriers and related activities                            ",       394,       372,       419,       618,       653,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","54     ","      Funds, trusts, and other financial vehicles                          ",        85,        75,        12,        98,        97,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","55     ","    Real estate, rental, and leasing                                       ",      3395,      3875,      3947,      4141,      4280,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","56     ","      Real estate                                                          ",      3261,      3736,      3787,      3986,      4123,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","57     ","      Rental and leasing services and lessors of intangible assets         ",       134,       139,       160,       156,       157,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","58     ","    Professional and technical services                                    ",      9689,     10633,     11620,     12617,     13433,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","59     ","      Legal services                                                       ",      4848,      5338,      6076,      6527,      6746,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","60     ","      Computer systems design and related services                         ",       418,       567,       639,       689,       884,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","61     ","      Other professional, scientific and technical services                ",      4423,      4728,      4906,      5401,      5802,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","62     ","    Management of companies and enterprises                                ",       332,       326,       443,       473,       482,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","63     ","    Administrative and waste services                                      ",      1400,      1369,      1477,      1655,      1697,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","64     ","      Administrative and support services                                  ",      1378,      1343,      1458,      1627,      1660,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","65     ","      Waste management and remediation services                            ",        23,        27,        18,        29,        37,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","66     ","    Educational services                                                   ",      1523,      1609,      1605,      1618,      1701,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","67     ","    Health care and social assistance                                      ",      2203,      2318,      2520,      2833,      3077,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","68     ","      Ambulatory health care services                                      ",       686,       685,       779,       919,       997,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","69     ","      Hospitals and nursing and residential care facilities                ",      1237,      1300,      1359,      1498,      1610,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","70     ","      Social assistance                                                    ",       280,       333,       381,       416,       471,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","71     ","    Arts, entertainment, and recreation                                    ",       232,       302,       385,       434,       406,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","72     ","      Performing arts, museums, and related activities                     ",       190,       248,       312,       357,       323,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","73     ","      Amusements, gambling, and recreation                                 ",        42,        54,        74,        77,        84,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","74     ","    Accommodation and food services                                        ",      1478,      1603,      1950,      1865,      1884,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","75     ","      Accommodation                                                        ",       873,       937,      1180,      1063,      1055,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","76     ","      Food services and drinking places                                    ",       605,       666,       770,       802,       829,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","77     ","    Other services, except government                                      ",      3550,      3806,      4074,      4559,      4553,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","78     ","Government                                                                 ",     19131,     20095,     20287,     22119,     23964,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","79     ","    Federal civilian                                                       ",     15994,     16968,     17008,     18644,     20253,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","80     ","    Federal military                                                       ",      1276,      1309,      1423,      1521,      1620,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","11     ","Dist. of Col.              ","81     ","    State and local                                                        ",      1861,      1818,      1855,      1954,      2092,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","01     "," All Industries                                                            ",    416598,    442177,    469532,    493218,    520500,    550005
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","02     ","   Private industries                                                      ",    365250,    388596,    412280,    434044,    457820,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","03     ","     Agriculture, forestry, fishing, and hunting                           ",      5883,      5592,      5677,      5583,      5688,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","04     ","       Crop and animal production (Farms)                                  ",      4086,      3885,      3918,      3832,      3922,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","05     ","       Forestry, fishing, and related activities                           ",      1798,      1707,      1759,      1751,      1767,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","06     ","     Mining                                                                ",       714,       765,       734,       735,       744,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","07     ","       Oil and gas extraction                                              ",        42,        51,        84,        62,        56,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","08     ","       Mining, except oil and gas                                          ",       552,       618,       569,       562,       580,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","09     ","       Support activities for mining                                       ",       120,        96,        81,       111,       108,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","10     ","    Utilities                                                              ",      9388,      9162,      9480,      8820,      9260,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","11     ","    Construction                                                           ",     21134,     22663,     24873,     27077,     27943,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","12     ","    Manufacturing                                                          ",     28771,     28809,     29949,     28537,     29175,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","13     ","      Durable goods                                                        ",     17841,     17836,     19302,     18043,     18602,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","14     ","        Wood product manufacturing                                         ",       734,       792,       828,       912,      1051,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","15     ","        Nonmetallic mineral product manufacturing                          ",      1570,      1771,      1894,      1946,      2015,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","16     ","        Primary metal manufacturing                                        ",       303,       332,       361,       354,       359,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","17     ","        Fabricated metal product manufacturing                             ",      2099,      2122,      2386,      2293,      2311,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","18     ","        Machinery manufacturing                                            ",      1524,      1504,      2040,      1688,      1694,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","19     ","        Computer and electronic product manufacturing                      ",      3731,      3467,      3443,      4245,      4505,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","20     ","        Electrical equipment and appliance manufacturing                   ",       604,       672,       627,       614,       593,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","21     ","        Motor vehicle, body, trailer, and parts manufacturing              ",       500,       508,       544,       557,       561,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","22     ","        Other transportation equipment manufacturing                       ",      4065,      3757,      3941,      2135,      2046,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","23     ","        Furniture and related product manufacturing                        ",       686,       712,       830,       858,       866,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","24     ","        Miscellaneous manufacturing                                        ",      2026,      2200,      2409,      2441,      2602,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","25     ","      Nondurable goods                                                     ",     10930,     10974,     10646,     10494,     10573,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","26     ","        Food product manufacturing                                         ",      3764,      4242,      4235,      4200,      4403,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","27     ","        Textile and textile product mills                                  ",       379,       332,       319,       348,       342,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","28     ","        Apparel manufacturing                                              ",       622,       594,       566,       438,       459,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","29     ","        Paper manufacturing                                                ",       898,       943,      1072,       991,       970,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","30     ","        Printing and related support activities                            ",      1274,      1343,      1321,      1262,      1294,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","31     ","        Petroleum and coal products manufacturing                          ",       231,       113,       139,       177,       145,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","32     ","        Chemical manufacturing                                             ",      2722,      2327,      1970,      2068,      2013,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","33     ","        Plastics and rubber products manufacturing                         ",      1040,      1081,      1025,      1009,       948,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","34     ","    Wholesale trade                                                        ",     28319,     30461,     32100,     33032,     34409,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","35     ","    Retail trade                                                           ",     35835,     37694,     39320,     41568,     45792,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","36     ","    Transportation and warehousing, excluding Postal Service               ",     13421,     14001,     14684,     14307,     14094,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","37     ","      Air transportation                                                   ",      3666,      3692,      3873,      3482,      3048,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","38     ","      Rail transportation                                                  ",       713,       712,       777,       731,       719,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","39     ","      Water transportation                                                 ",      1030,      1055,      1286,      1359,      1285,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","40     ","      Truck transportation                                                 ",      2875,      3096,      3065,      3072,      3124,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","41     ","      Transit and ground passenger transportation                          ",       604,       599,       557,       602,       591,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","42     ","      Pipeline transportation                                              ",        37,        31,        28,        16,        30,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","43     ","      Other transportation and support activities                          ",      3558,      3802,      4077,      4042,      4246,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","44     ","      Warehousing and storage                                              ",       939,      1014,      1022,      1003,      1050,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","45     ","    Information                                                            ",     17453,     19528,     20721,     21961,     22839,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","46     ","      Publishing including software                                        ",      3035,      3626,      3445,      3567,      3792,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","47     ","      Motion picture and sound recording industries                        ",       524,       685,       781,       791,       709,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","48     ","      Broadcasting and telecommunications                                  ",     12425,     13628,     14951,     15693,     16035,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","49     ","      Information and data processing services                             ",      1469,      1589,      1544,      1910,      2303,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","50     ","    Finance and insurance                                                  ",     27454,     29316,     30619,     33630,     36310,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","51     ","      Federal Reserve banks, credit intermediation and related services    ",     14429,     16077,     16218,     18857,     20458,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","52     ","      Securities, commodity contracts, investments                         ",      4203,      4070,      4711,      4403,      4611,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","53     ","      Insurance carriers and related activities                            ",      8324,      8568,      9004,      9709,     10605,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","54     ","      Funds, trusts, and other financial vehicles                          ",       497,       601,       687,       661,       637,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","55     ","    Real estate, rental, and leasing                                       ",     61357,     66347,     69724,     75388,     80426,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","56     ","      Real estate                                                          ",     55448,     60260,     62768,     68652,     73289,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","57     ","      Rental and leasing services and lessors of intangible assets         ",      5910,      6087,      6956,      6737,      7137,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","58     ","    Professional and technical services                                    ",     23299,     25318,     28781,     31355,     32985,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","59     ","      Legal services                                                       ",      6512,      6582,      7321,      7862,      8431,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","60     ","      Computer systems design and related services                         ",      3246,      3834,      4276,      4786,      4682,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","61     ","      Other professional, scientific and technical services                ",     13541,     14902,     17184,     18707,     19872,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","62     ","    Management of companies and enterprises                                ",      4718,      4986,      5356,      5725,      6771,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","63     ","    Administrative and waste services                                      ",     19575,     22810,     24735,     25580,     26807,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","64     ","      Administrative and support services                                  ",     18539,     21724,     23667,     24453,     25656,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","65     ","      Waste management and remediation services                            ",      1035,      1087,      1068,      1127,      1151,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","66     ","    Educational services                                                   ",      2462,      2677,      2947,      3219,      3448,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","67     ","    Health care and social assistance                                      ",     29924,     30953,     32856,     35732,     38579,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","68     ","      Ambulatory health care services                                      ",     16738,     17287,     18608,     20293,     22022,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","69     ","      Hospitals and nursing and residential care facilities                ",     11380,     11773,     12104,     13090,     14062,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","70     ","      Social assistance                                                    ",      1807,      1894,      2144,      2348,      2494,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","71     ","    Arts, entertainment, and recreation                                    ",      7623,      8237,      8817,      9209,      9308,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","72     ","      Performing arts, museums, and related activities                     ",      2320,      2568,      2827,      2876,      2883,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","73     ","      Amusements, gambling, and recreation                                 ",      5303,      5668,      5991,      6333,      6425,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","74     ","    Accommodation and food services                                        ",     15893,     16841,     17835,     18245,     18623,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","12     ","Florida                    ","75     ","      Accommodation                                                        ",      6619,      7182,      7693,      7554,      7606,"  (N/A) "
